conference,region,institution-name,organization,group,position-information,position,prefix,name,lastname,suffix,gender,location,yearbook-year,page,source-pdf
General,,,,officers,,Secretary and Treasurer,T. L.,T. L. Copeland,Copeland,,,"3, Boise, Idaho; Secretary, May Bell, office address. Religious Liberty",1909,63,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,H. W.,H. W. Oliver,Oliver,,,"3, Boise, Idaho; Secretary, May Bell, office address. Religious Liberty",1909,63,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,R. F. D.,R. F. D. No,No,,,"3, Boise, Idaho; Secretary, May Bell, office address. Religious Liberty",1909,63,YB1909.pdf
General,,,,officers,,secretary,H. W.,H. W. Oliver,Oliver,,,"Emmett, Idaho",1909,63,YB1909.pdf
General,,,,officers,,secretary,W. W.,W. W. Steward,Steward,,,"Emmett, Idaho",1909,63,YB1909.pdf
General,,,,officers,,secretary,J. M.,J. M. Willoughby,Willoughby,,,"Emmett, Idaho",1909,63,YB1909.pdf
General,,,,officers,,secretary,S.,S. Peach,Peach,,,"Emmett, Idaho",1909,63,YB1909.pdf
General,,,,officers,,secretary,J. A.,J. A. Casebeer,Casebeer,,,"Emmett, Idaho",1909,63,YB1909.pdf
General,,,,officers,,secretary,A. C.,A. C. Bird,Bird,,,"Emmett, Idaho",1909,63,YB1909.pdf
General,,,,officers,,secretary,T. L.,T. L. Copeland,Copeland,,,"Emmett, Idaho",1909,63,YB1909.pdf
General,,,,officers,,secretary,R. F. D.,R. F. D. No,No,,,"Emmett, Idaho",1909,63,YB1909.pdf
General,,,,officers,,secretary,E. E.,E. E. Smith,Smith,,,"Emmett, Idaho",1909,63,YB1909.pdf
General,,,,officers,,president,G. E.,G. E. Langdon,Langdon,,,office address,1909,64,YB1909.pdf
General,,,,officers,,vice-president,H. J.,H. J. Schnepper,Schnepper,,,office address,1909,64,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,T. G.,T. G. Johnson,Johnson,,,"College Place, Wash. Tract Society",1909,64,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,T. G.,T. G. Johnson,Johnson,,,Assistant,1909,64,YB1909.pdf
General,,,,officers,,secretary,A. D.,A. D. Guthrie,Guthrie,,,"Pomeroy, Wash",1909,64,YB1909.pdf
General,,,,officers,,secretary,A. M.,A. M. Dart,Dart,,,"Pomeroy, Wash",1909,64,YB1909.pdf
General,,,,officers,,secretary,E. W.,E. W. Catlin,Catlin,,,"Pomeroy, Wash",1909,64,YB1909.pdf
General,,,,officers,,secretary,H. C.,H. C. Conard,Conard,,,"Pomeroy, Wash",1909,64,YB1909.pdf
General,,,,officers,,secretary,G. E.,G. E. Langdon,Langdon,,,"Pomeroy, Wash",1909,64,YB1909.pdf
General,,,,officers,,secretary,T. L.,T. L. Ragsdale,Ragsdale,,,"Pomeroy, Wash",1909,64,YB1909.pdf
General,,,,officers,,secretary,H. J.,H. J. Schnepper,Schnepper,,,"Pomeroy, Wash",1909,64,YB1909.pdf
General,,,,officers,,secretary,L. A.,L. A. Gibson,Gibson,,,"Pomeroy, Wash",1909,64,YB1909.pdf
General,,,,officers,,secretary,E. H.,E. H. Huntley,Huntley,,,"Pomeroy, Wash",1909,64,YB1909.pdf
General,,,,officers,,secretary,T. G.,T. G. Johnson,Johnson,,,"Pomeroy, Wash",1909,64,YB1909.pdf
General,,,,officers,,secretary,L. H.,L. H. Ells,Ells,,,"Pomeroy, Wash",1909,64,YB1909.pdf
General,,,,officers,,secretary,F. D.,F. D. Starr,Starr,,,"Pomeroy, Wash",1909,64,YB1909.pdf
General,,,,officers,,secretary,C. J.,C. J. Rider,Rider,,,"Pomeroy, Wash",1909,64,YB1909.pdf
General,,,,officers,,secretary,F. M.,F. M. Oliver,Oliver,,,"Pomeroy, Wash",1909,64,YB1909.pdf
General,,,,officers,,president,C. W.,C. W. Flaiz,Flaiz,,,office address,1909,65,YB1909.pdf
General,,,,officers,,vice-president,W. L.,W. L. Black,Black,,,"Medford, Oregon",1909,65,YB1909.pdf
General,,,,officers,,secretary,T. H.,T. H. Starbuck,Starbuck,,,office address,1909,65,YB1909.pdf
General,,,,officers,,treasurer,,Miss Edith Starbuck,Starbuck,,,office address,1909,65,YB1909.pdf
General,,,,officers,,Secretary and Treasurer of Sabbath-school and Young People's Work,E. M.,E. M. Oberg,Oberg,,,office address. Religious Liberty,1909,65,YB1909.pdf
General,,,,officers,,secretary,W. F.,W. F. Martin,Martin,,,"Medford, Oregon",1909,65,YB1909.pdf
General,,,,officers,,secretary,F. A.,F. A. Detamore,Detamore,,,"Medford, Oregon",1909,65,YB1909.pdf
General,,,,officers,,secretary,C. W.,C. W. Flaiz,Flaiz,,,"Medford, Oregon",1909,65,YB1909.pdf
General,,,,officers,,secretary,W. L.,W. L. Black,Black,,,"Medford, Oregon",1909,65,YB1909.pdf
General,,,,officers,,secretary,J. M.,J. M. Cole,Cole,,,"Medford, Oregon",1909,65,YB1909.pdf
General,,,,officers,,secretary,T. H.,T. H. Starbuck,Starbuck,,,"Medford, Oregon",1909,65,YB1909.pdf
General,,,,officers,,secretary,P. A.,P. A. Hanson,Hanson,,,"Medford, Oregon",1909,65,YB1909.pdf
General,,,,officers,,secretary,W. C.,W. C. Emmerson,Emmerson,,,"Medford, Oregon",1909,65,YB1909.pdf
General,,,,officers,,secretary,H. J.,H. J. Dirksen,Dirksen,,,"Medford, Oregon",1909,65,YB1909.pdf
General,,,,officers,,secretary,F. W.,F. W. Peterson,Peterson,,,"Medford, Oregon",1909,65,YB1909.pdf
General,,,,officers,,secretary,F. S.,F. S. Bunch,Bunch,,,"Medford, Oregon",1909,65,YB1909.pdf
General,,,,officers,,president,S. W.,S. W. Nellis,Nellis,,,office address,1909,66,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,H. A.,H. A. Green,Green,,,office address. Corresponding Secretary of the Sabbath-school and Young Peo-,1909,66,YB1909.pdf
General,,,,officers,,president,H. W.,H. W. Cottrell,Cottrell,,,"Moun- tain View, Cal",1909,68,YB1909.pdf
General,,,,officers,,secretary,J. J.,J. J. Ireland,Ireland,,,"Moun- tain View, Cal",1909,68,YB1909.pdf
General,,,,officers,,treasurer,H. W.,H. W. Cottrell,Cottrell,,,M. D,1909,68,YB1909.pdf
General,,,,officers,,treasurer,A. J. S.,A. J. S. Bourdeau,Bourdeau,,,M. D,1909,68,YB1909.pdf
General,,,,officers,,treasurer,E. E.,E. E. Parlin,Parlin,,,M. D,1909,68,YB1909.pdf
General,,,,officers,,treasurer,G. A.,G. A. Snyder,Snyder,,,M. D,1909,68,YB1909.pdf
General,,,,officers,,treasurer,W. M.,W. M. Healey,Healey,,,M. D,1909,68,YB1909.pdf
General,,,,officers,,treasurer,H. G.,H. G. Thurston,Thurston,,,M. D,1909,68,YB1909.pdf
General,,,,officers,,treasurer,S. G.,S. G. Huntington,Huntington,,,M. D,1909,68,YB1909.pdf
General,,,,officers,,treasurer,H. H.,H. H. Hall,Hall,,,M. D,1909,68,YB1909.pdf
General,,,,officers,,treasurer,W. H.,W. H. Covell,Covell,,,M. D,1909,68,YB1909.pdf
General,,,,officers,,treasurer,M. T.,M. T. Poston,Poston,,,M. D,1909,68,YB1909.pdf
General,,,,officers,,treasurer,E. S.,E. S. Horsman,Horsman,,,M. D,1909,68,YB1909.pdf
General,,,,officers,,treasurer,H. G.,H. G. Lucas,Lucas,,,M. D,1909,68,YB1909.pdf
General,,,,officers,,treasurer,L. A.,L. A. Reed,Reed,,,M. D,1909,68,YB1909.pdf
General,,,,officers,,treasurer,E. D.,E. D. Sharpe,Sharpe,,,M. D,1909,68,YB1909.pdf
General,,,,officers,,treasurer,I. C.,I. C. Colcord,Colcord,,,M. D,1909,68,YB1909.pdf
General,,,,officers,,treasurer,E. S.,E. S. Ballenger,Ballenger,,,M. D,1909,68,YB1909.pdf
General,,,,officers,,treasurer,J. R.,J. R. Leadsworth,Leadsworth,,,M. D,1909,68,YB1909.pdf
General,,,,officers,,treasurer,H. F.,H. F. Rand,Rand,,,M. D,1909,68,YB1909.pdf
General,,,,officers,,treasurer,L. M.,L. M. Bowen,Bowen,,,M. D,1909,68,YB1909.pdf
General,,,,officers,,treasurer,J. A.,J. A. Burden,Burden,,,M. D,1909,68,YB1909.pdf
General,,,,officers,,treasurer,A.,A. White,White,,,M. D,1909,68,YB1909.pdf
General,,,,officers,,treasurer,R. S.,R. S. Cummings,Cummings,,,M. D,1909,68,YB1909.pdf
General,,,,officers,,treasurer,C.,C. Bush,Bush,,,M. D,1909,68,YB1909.pdf
General,,,,officers,,president,H. G.,H. G. Thurston,Thurston,,,office address,1909,69,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,M. T.,M. T. Poston,Poston,,,office address. Missionary,1909,69,YB1909.pdf
General,,,,officers,,secretary,M. T.,M. T. Poston,Poston,,,office address. Educational,1909,69,YB1909.pdf
General,,,,officers,,secretary,H. G.,H. G. Thurston,Thurston,,,office address. Field Missionary Agent and Religious Liberty,1909,69,YB1909.pdf
General,,,,officers,,secretary,H. G.,H. G. Thurston,Thurston,,,office address. Sabbath-school,1909,69,YB1909.pdf
General,,,,officers,,secretary,M. T.,M. T. Poston,Poston,,,"M. D., 515 North -Center St., Phcenix, Ariz. CALIFORNIA CONFERENCE. Organized 1873. Territory: All of California north of Tehachapi and Santa Ynez Mountains, and the State of Nevada",1909,69,YB1909.pdf
General,,,,officers,,secretary,H. G.,H. G. Thurston,Thurston,,,"M. D., 515 North -Center St., Phcenix, Ariz. CALIFORNIA CONFERENCE. Organized 1873. Territory: All of California north of Tehachapi and Santa Ynez Mountains, and the State of Nevada",1909,69,YB1909.pdf
General,,,,officers,,secretary,F. W.,F. W. Wheeler,Wheeler,,,"M. D., 515 North -Center St., Phcenix, Ariz. CALIFORNIA CONFERENCE. Organized 1873. Territory: All of California north of Tehachapi and Santa Ynez Mountains, and the State of Nevada",1909,69,YB1909.pdf
General,,,,officers,,secretary,I. P.,I. P. Dillon,Dillon,,,"M. D., 515 North -Center St., Phcenix, Ariz. CALIFORNIA CONFERENCE. Organized 1873. Territory: All of California north of Tehachapi and Santa Ynez Mountains, and the State of Nevada",1909,69,YB1909.pdf
General,,,,officers,,secretary,R. R.,R. R. Roberts,Roberts,,,"M. D., 515 North -Center St., Phcenix, Ariz. CALIFORNIA CONFERENCE. Organized 1873. Territory: All of California north of Tehachapi and Santa Ynez Mountains, and the State of Nevada",1909,69,YB1909.pdf
General,,,,officers,,secretary,G.,G. Sims,Sims,,,"M. D., 515 North -Center St., Phcenix, Ariz. CALIFORNIA CONFERENCE. Organized 1873. Territory: All of California north of Tehachapi and Santa Ynez Mountains, and the State of Nevada",1909,69,YB1909.pdf
General,,,,officers,,secretary,J. E.,J. E. Bond,Bond,,,"M. D., 515 North -Center St., Phcenix, Ariz. CALIFORNIA CONFERENCE. Organized 1873. Territory: All of California north of Tehachapi and Santa Ynez Mountains, and the State of Nevada",1909,69,YB1909.pdf
General,,,,officers,,secretary,M.,M. Serna,Serna,,,"M. D., 515 North -Center St., Phcenix, Ariz. CALIFORNIA CONFERENCE. Organized 1873. Territory: All of California north of Tehachapi and Santa Ynez Mountains, and the State of Nevada",1909,69,YB1909.pdf
General,,,,officers,,secretary,P.,P. Dillion,Dillion,,,"M. D., 515 North -Center St., Phcenix, Ariz. CALIFORNIA CONFERENCE. Organized 1873. Territory: All of California north of Tehachapi and Santa Ynez Mountains, and the State of Nevada",1909,69,YB1909.pdf
General,,,,officers,,secretary,A.,A. Brown,Brown,,,"M. D., 515 North -Center St., Phcenix, Ariz. CALIFORNIA CONFERENCE. Organized 1873. Territory: All of California north of Tehachapi and Santa Ynez Mountains, and the State of Nevada",1909,69,YB1909.pdf
General,,,,officers,,secretary,A. J.,A. J. Cole,Cole,,,"M. D., 515 North -Center St., Phcenix, Ariz. CALIFORNIA CONFERENCE. Organized 1873. Territory: All of California north of Tehachapi and Santa Ynez Mountains, and the State of Nevada",1909,69,YB1909.pdf
General,,,,officers,,secretary,M.,M. Owen,Owen,,,"M. D., 515 North -Center St., Phcenix, Ariz. CALIFORNIA CONFERENCE. Organized 1873. Territory: All of California north of Tehachapi and Santa Ynez Mountains, and the State of Nevada",1909,69,YB1909.pdf
General,,,,officers,,secretary,J. M.,J. M. Bond,Bond,,,"M. D., 515 North -Center St., Phcenix, Ariz. CALIFORNIA CONFERENCE. Organized 1873. Territory: All of California north of Tehachapi and Santa Ynez Mountains, and the State of Nevada",1909,69,YB1909.pdf
General,,,,officers,,secretary,E. C.,E. C. Bond,Bond,,,"M. D., 515 North -Center St., Phcenix, Ariz. CALIFORNIA CONFERENCE. Organized 1873. Territory: All of California north of Tehachapi and Santa Ynez Mountains, and the State of Nevada",1909,69,YB1909.pdf
General,,,,officers,,president,S. N.,S. N. Haskell,Haskell,,,"Box 597, Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,S. N.,S. N. Haskell,Haskell,,,DEPARTMENTAL,1909,70,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,H.,H. Shultz,Shultz,,,DEPARTMENTAL,1909,70,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,J. H.,J. H. Behrens,Behrens,,,DEPARTMENTAL,1909,70,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,E. D.,E. D. Sharpe,Sharpe,,,DEPARTMENTAL,1909,70,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,B. L.,B. L. Howe,Howe,,,DEPARTMENTAL,1909,70,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,W. E.,W. E. Whalin,Whalin,,,DEPARTMENTAL,1909,70,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,G. A.,G. A. Snyder,Snyder,,,DEPARTMENTAL,1909,70,YB1909.pdf
General,,,,officers,,secretary,A. J. S.,A. J. S. Bourdean,Bourdean,,,office address. Tract Society,1909,70,YB1909.pdf
General,,,,officers,,treasurer,S. G.,S. G. White,White,,,"Healdsburg, Cal",1909,70,YB1909.pdf
General,,,,officers,,treasurer,W. H.,W. H. Covell,Covell,,,"Healdsburg, Cal",1909,70,YB1909.pdf
General,,,,officers,,treasurer,I. C.,I. C. Colcord,Colcord,,,"Healdsburg, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,R.,R. King,King,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,H. W.,H. W. Cottrell,Cottrell,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,G.,G. Conard,Conard,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,S. N.,S. N. Haskell,Haskell,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,A. J. S.,A. J. S. Bourdeau,Bourdeau,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,W. T.,W. T. Knox,Knox,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,W.,W. Bagby,Bagby,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,R. F. D.,R. F. D. No,No,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,H. C.,H. C. Basney,Basney,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,L.,L. Ceres,Ceres,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,J. H.,J. H. Behrens,Behrens,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,D. T.,D. T. Fero,Fero,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,C. M.,C. M. Gardner,Gardner,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,B. L.,B. L. Howe,Howe,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,M. C.,M. C. Israel,Israel,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,C. E.,C. E. Leland,Leland,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,C. N.,C. N. Martin,Martin,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,A. J.,A. J. Osborne,Osborne,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,J. D.,J. D. Rice,Rice,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,G. W.,G. W. Rine,Rine,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,H. A.,H. A. St,St,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,E. D.,E. D. Sharpe,Sharpe,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,H.,H. Shultz,Shultz,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,A.,A. Snyder,Snyder,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,A.,A. Schlotthauer,Schlotthauer,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,J.,J. Adams,Adams,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,C. L.,C. L. Taggart,Taggart,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,C. L.,C. L. Taylor,Taylor,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,M. C.,M. C. Wilcox,Wilcox,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,B. E.,B. E. Beddoe,Beddoe,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,W. H.,W. H. Covell,Covell,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,N.,N. Miller,Miller,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,H.,H. Moler,Moler,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,L. A.,L. A. Reed,Reed,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,W. L.,W. L. Sims,Sims,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,F. F.,F. F. Abbott,Abbott,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,J. D.,J. D. Alder,Alder,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,C.,C. Bainbridge,Bainbridge,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,F. E.,F. E. Brown,Brown,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,S.,S. Carter,Carter,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,A. R.,A. R. Hawkins,Hawkins,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,Secretary Sabbath-school a n d Young People's Work,F.,F. Hickox,Hickox,,,"Oakland, Cal",1909,70,YB1909.pdf
General,,,,officers,,president,E. E.,E. E. Andross,Andross,,,office address,1909,71,YB1909.pdf
General,,,,officers,,Secretary and Treasurer,,Frank Lane,Lane,,,office address. Educational,1909,71,YB1909.pdf
General,,,,officers,,Secretary and Superintendent of Church Schools,E. S.,E. S. Ballenger,Ballenger,,,office address. Tract Society Department,1909,71,YB1909.pdf
General,,,,officers,,secretary,L. T.,L. T. Curtis,Curtis,,,"office address; Treas., Frank Lane. Missionary",1909,71,YB1909.pdf
General,,,,officers,,secretary,L.,L. Ireland,Ireland,,,Laura Wagner,1909,71,YB1909.pdf
General,,,,officers,,secretary,E. S.,E. S. Horsman,Horsman,,,Laura Wagner,1909,71,YB1909.pdf
General,,,,officers,,secretary,E. E.,E. E. Andross,Andross,,,Laura Wagner,1909,71,YB1909.pdf
General,,,,officers,,secretary,R. S.,R. S. Owen,Owen,,,Laura Wagner,1909,71,YB1909.pdf
General,,,,officers,,secretary,C. E.,C. E. Ford,Ford,,,Laura Wagner,1909,71,YB1909.pdf
General,,,,officers,,secretary,J. A.,J. A. Burden,Burden,,,Laura Wagner,1909,71,YB1909.pdf
General,,,,officers,,secretary,H. G.,H. G. Lucas,Lucas,,,Laura Wagner,1909,71,YB1909.pdf
General,,,,officers,,secretary,F. I.,F. I. Richardson,Richardson,,,Laura Wagner,1909,71,YB1909.pdf
General,,,,officers,,secretary,E. G.,E. G. Fulton,Fulton,,,Laura Wagner,1909,71,YB1909.pdf
General,,,,officers,,secretary,E. S.,E. S. Ballenger,Ballenger,,,Laura Wagner,1909,71,YB1909.pdf
General,,,,officers,,secretary,G. K.,G. K. Abbott,Abbott,,,Laura Wagner,1909,71,YB1909.pdf
General,,,,officers,,secretary,P.,P. Robison,Robison,,,Laura Wagner,1909,71,YB1909.pdf
